"Block","Treatment","Density","sp","tag","DBH","Ht","collection","Julian.date","tissue","tissue_biomass","tissue_biomass_lci","tissue_biomass_uci","tissue_biomass_se","starch_fraction","starch_fraction_se","starch_fraction_lci","starch_fraction_uci","starch_fraction_lci2","starch_pool","starch_pool_se","starch_pool_lci","starch_pool_uci","starch_pool_lci2","sugar_fraction","sugar_fraction_se","sugar_fraction_lci","sugar_fraction_uci","sugar_pool","sugar_pool_se","sugar_pool_lci","sugar_pool_uci","NSC_fraction","NSC_fraction_se","NSC_fraction_lci","NSC_fraction_uci","NSC_pool","NSC_pool_se","NSC_pool_lci","NSC_pool_uci"
"B1","C","2m","C","972",10.8,12.8,"2-shoot expansion",156,"Coarse roots",14.0368854414501,9.67150784846555,20.3726405420489,2.72988078917943,0.0738069434880167,0.0120915856130352,0.0516538305733393,0.0990528461764373,0.0516538305733393,1.03601961052487,0.263445493698122,0.519666442876552,1.55237277817319,0.519666442876552,0.0714074259228088,0.00811933623270552,0.0557810575483379,0.0876088555805436,1.0023378573473,0.225806057646652,0.559757984359863,1.44491773033474,0.1488475139032,0.0142444465798886,0.120799841973393,0.176638072566557,2.08935550090387,0.452866413132265,1.20173733116463,2.97697367064311
"B1","C","2m","C","973",7.9,9.6,"2-shoot expansion",156,"Coarse roots",5.36952385285233,4.28872644469787,6.72269187091537,0.620909547504463,0.0738069434880167,0.0120915856130352,0.0516538305733393,0.0990528461764373,0.0516538305733393,0.39630814356503,0.0794704146524943,0.240546130846141,0.552070156283919,0.240546130846141,0.0714074259228088,0.00811933623270552,0.0557810575483379,0.0876088555805436,0.383423876763308,0.0621813020052172,0.261548524833082,0.505299228693534,0.1488475139032,0.0142444465798886,0.120799841973393,0.176638072566557,0.799240276341004,0.119965429884955,0.564108033766492,1.03437251891552
"B1","C","2m","C","974",5.3,8.8,"2-shoot expansion",156,"Coarse roots",3.08138066741543,2.30052795800682,4.12727295248695,0.46600637614289,0.0738069434880167,0.0120915856130352,0.0516538305733393,0.0990528461764373,0.0516538305733393,0.227427288784998,0.0507069877872237,0.12804159272204,0.326812984847956,0.12804159272204,0.0714074259228088,0.00811933623270552,0.0557810575483379,0.0876088555805436,0.220033461748443,0.0416323411459393,0.138434073102402,0.301632850394484,0.1488475139032,0.0142444465798886,0.120799841973393,0.176638072566557,0.458655851734172,0.0820847509503016,0.29776973987158,0.619541963596763
"B1","C","2m","C","975",6.1,9.8,"2-shoot expansion",156,"Coarse roots",4.08702526912079,3.03156377419635,5.50995354035062,0.632242287284251,0.0738069434880167,0.0120915856130352,0.0516538305733393,0.0990528461764373,0.0516538305733393,0.301650843072094,0.0679684959148304,0.168432591079027,0.434869095065162,0.168432591079027,0.0714074259228088,0.00811933623270552,0.0557810575483379,0.0876088555805436,0.291843954149391,0.0560304060433625,0.1820243583044,0.401663549994381,0.1488475139032,0.0142444465798886,0.120799841973393,0.176638072566557,0.608343550568188,0.110659500293858,0.391450929992226,0.82523617114415
"B1","C","2m","C","976",7.3,11.7,"2-shoot expansion",156,"Coarse roots",6.6238149604489,4.56894054087188,9.60286618698133,1.28416470564017,0.0738069434880167,0.0120915856130352,0.0516538305733393,0.0990528461764373,0.0516538305733393,0.488883536460932,0.124089067144301,0.245668964858102,0.732098108063761,0.245668964858102,0.0714074259228088,0.00811933623270552,0.0557810575483379,0.0876088555805436,0.472989576114648,0.106306544675411,0.264628748550843,0.681350403678453,0.1488475139032,0.0142444465798886,0.120799841973393,0.176638072566557,0.985938389417645,0.213163586264056,0.568137760340095,1.4037390184952
"B1","C","2m","C","977",9.1,12.5,"2-shoot expansion",156,"Coarse roots",10.0903546715342,6.89460242204303,14.7673863066904,2.00836323587942,0.0738069434880167,0.0120915856130352,0.0516538305733393,0.0990528461764373,0.0516538305733393,0.744738237015971,0.191985731163091,0.368446203936312,1.12103027009563,0.368446203936312,0.0714074259228088,0.00811933623270552,0.0557810575483379,0.0876088555805436,0.720526253742448,0.165163695231506,0.396805411088695,1.0442470963962,0.1488475139032,0.0142444465798886,0.120799841973393,0.176638072566557,1.50192420725941,0.331698353875224,0.851795433663974,2.15205298085485
"B1","C","2m","C","978",12.39435355,12.1,"2-shoot expansion",156,"Coarse roots",16.5445185615142,12.14211402599,22.5431167790378,2.65331702883871,0.0738069434880167,0.0120915856130352,0.0516538305733393,0.0990528461764373,0.0516538305733393,1.22110034650612,0.279947204930871,0.672403824841611,1.76979686817063,0.672403824841611,0.0714074259228088,0.00811933623270552,0.0557810575483379,0.0876088555805436,1.18140148360986,0.232254720343813,0.726182231735984,1.63662073548373,0.1488475139032,0.0142444465798886,0.120799841973393,0.176638072566557,2.46261045660674,0.459909227507488,1.56118837069206,3.36403254252141
"B1","C","2m","C","979",11,10.8,"2-shoot expansion",156,"Coarse roots",10.7976495357085,8.58191188154034,13.585461736885,1.27641577942466,0.0738069434880167,0.0120915856130352,0.0516538305733393,0.0990528461764373,0.0516538305733393,0.796941509085443,0.161000962955275,0.481379621693105,1.11250339647778,0.481379621693105,0.0714074259228088,0.00811933623270552,0.0557810575483379,0.0876088555805436,0.771032359361553,0.126465404817686,0.523160165918888,1.01890455280422,0.1488475139032,0.0142444465798886,0.120799841973393,0.176638072566557,1.60720328938825,0.244444579235317,1.12809191408703,2.08631466468947
"B1","C","2m","C","980",13.08739852,11.7,"2-shoot expansion",156,"Coarse roots",17.5199042985187,13.1607316042218,23.3229470716346,2.59240190495223,0.0738069434880167,0.0120915856130352,0.0516538305733393,0.0990528461764373,0.0516538305733393,1.29309058647623,0.285460300520558,0.733588397455936,1.85259277549652,0.733588397455936,0.0714074259228088,0.00811933623270552,0.0557810575483379,0.0876088555805436,1.25105126837117,0.233459355653544,0.793470931290227,1.70863160545212,0.1488475139032,0.0142444465798886,0.120799841973393,0.176638072566557,2.6077941986565,0.459541630064224,1.70709260373062,3.50849579358238
"B1","C","2m","C","981",10.1133575,12.4,"2-shoot expansion",156,"Coarse roots",11.7881227113627,8.28440498414648,16.773665377787,2.16562765143891,0.0738069434880167,0.0120915856130352,0.0516538305733393,0.0990528461764373,0.0516538305733393,0.870045306787349,0.214161443853567,0.450288876834359,1.28980173674034,0.450288876834359,0.0714074259228088,0.00811933623270552,0.0557810575483379,0.0876088555805436,0.841759499280609,0.181864926913559,0.485304242530033,1.19821475603118,0.1488475139032,0.0142444465798886,0.120799841973393,0.176638072566557,1.75463275917218,0.363461090088789,1.04224902259816,2.46701649574621
